-BEGIN HEADER-,,,,,,,,,,
NASA/POWER CERES/MERRA2 Native Resolution Daily Data ,,,,,,,,,,
Dates (month/day/year): 09/01/2023 through 10/31/2023 ,,,,,,,,,,
Location: Regional ,,,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,,,
Parameter(s): ,,,,,,,,,,
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s) ,,,,,,,,,,
-END HEADER-,,,,,,,,,,
LAT,LON,YEAR,DOY,WS10M_MAX,,Knots ,Average,Date ,T,Max
12.25,72.75,2023,279,3.5,,6.804043546,,,,
12.25,73.25,2023,279,3.54,,6.881804044,,,,
12.75,69.25,2023,279,1.85,,3.596423017,,,,
12.75,69.75,2023,279,2.07,,4.024105754,,,,
12.75,70.25,2023,279,2.36,,4.587869362,,,,
12.75,70.75,2023,279,2.68,,5.209953344,,,,
12.75,71.25,2023,279,3.04,,5.909797823,,,,
12.75,71.75,2023,279,3.33,,6.473561431,,,,
12.75,72.25,2023,279,3.55,,6.901244168,,,,
12.75,72.75,2023,279,3.73,,7.251166407,,,,
12.75,73.25,2023,279,3.93,,7.639968896,,,,
13.25,69.25,2023,279,1.89,,3.674183515,,,,
13.25,69.75,2023,279,2.17,,4.218506998,,,,
13.25,70.25,2023,279,2.52,,4.898911353,,,,
13.25,70.75,2023,279,2.89,,5.618195956,,,,
13.25,71.25,2023,279,3.26,,6.33748056,,,,
13.25,71.75,2023,279,3.6,,6.99844479,,,,
13.25,72.25,2023,279,3.84,,7.465007776,7.028299267,Oct-22,nil,10.32270607
13.25,72.75,2023,279,4.07,,7.912130638,,,,
13.25,73.25,2023,279,4.37,,8.49533437,,,,
13.75,69.25,2023,279,1.94,,3.771384137,,,,
13.75,69.75,2023,279,2.29,,4.451788491,,,,
13.75,70.25,2023,279,2.7,,5.248833593,,,,
13.75,70.75,2023,279,3.12,,6.065318818,,,,
13.75,71.25,2023,279,3.5,,6.804043546,,,,
13.75,71.75,2023,279,3.82,,7.426127527,,,,
13.75,72.25,2023,279,4.07,,7.912130638,,,,
13.75,72.75,2023,279,4.33,,8.417573872,,,,
13.75,73.25,2023,279,4.71,,9.1562986,,,,
14.25,69.25,2023,279,2.02,,3.926905132,,,,
14.25,69.75,2023,279,2.43,,4.723950233,,,,
14.25,70.25,2023,279,2.87,,5.579315708,,,,
14.25,70.75,2023,279,3.29,,6.395800933,,,,
14.25,71.25,2023,279,3.65,,7.095645412,,,,
14.25,71.75,2023,279,3.89,,7.562208398,,,,
14.25,72.25,2023,279,4.14,,8.048211509,,,,
14.25,72.75,2023,279,4.46,,8.67029549,,,,
14.25,73.25,2023,279,4.93,,9.583981337,,,,
14.75,69.25,2023,279,2.2,,4.276827372,,,,
14.75,69.75,2023,279,2.62,,5.093312597,,,,
14.75,70.25,2023,279,3,,5.832037325,,,,
14.75,70.75,2023,279,3.36,,6.531881804,,,,
14.75,71.25,2023,279,3.69,,7.17340591,,,,
14.75,71.75,2023,279,3.94,,7.65940902,,,,
14.75,72.25,2023,279,4.2,,8.164852255,,,,
14.75,72.75,2023,279,4.62,,8.981337481,,,,
14.75,73.25,2023,279,5.13,,9.972783826,,,,
15.25,69.25,2023,279,2.48,,4.821150855,,,,
15.25,69.75,2023,279,2.82,,5.482115086,,,,
15.25,70.25,2023,279,3.09,,6.006998445,,,,
15.25,70.75,2023,279,3.35,,6.51244168,,,,
15.25,71.25,2023,279,3.66,,7.115085537,,,,
15.25,71.75,2023,279,4,,7.776049767,,,,
15.25,72.25,2023,279,4.35,,8.456454121,,,,
15.25,72.75,2023,279,4.87,,9.467340591,,,,
15.25,73.25,2023,279,5.31,,10.32270607,,,,
15.75,69.25,2023,279,2.71,,5.268273717,,,,
15.75,69.75,2023,279,2.93,,5.695956454,,,,
15.75,70.25,2023,279,3.12,,6.065318818,,,,
15.75,70.75,2023,279,3.33,,6.473561431,,,,
15.75,71.25,2023,279,3.62,,7.037325039,,,,
15.75,71.75,2023,279,3.99,,7.756609642,,,,
15.75,72.25,2023,279,4.43,,8.611975117,,,,
15.75,72.75,2023,279,4.99,,9.700622084,,,,
15.75,73.25,2023,279,5.29,,10.28382582,,,,
16.25,69.25,2023,279,2.79,,5.423794712,,,,
16.25,69.75,2023,279,2.93,,5.695956454,,,,
16.25,70.25,2023,279,3.09,,6.006998445,,,,
16.25,70.75,2023,279,3.31,,6.434681182,,,,
16.25,71.25,2023,279,3.61,,7.017884914,,,,
16.25,71.75,2023,279,3.96,,7.698289269,,,,
16.25,72.25,2023,279,4.45,,8.650855365,,,,
16.25,72.75,2023,279,4.97,,9.661741835,,,,
16.25,73.25,2023,279,5.08,,9.875583204,,,,
16.75,69.25,2023,279,2.74,,5.32659409,,,,
16.75,69.75,2023,279,2.86,,5.559875583,,,,
16.75,70.25,2023,279,3.03,,5.890357698,,,,
16.75,70.75,2023,279,3.28,,6.376360809,,,,
16.75,71.25,2023,279,3.58,,6.959564541,,,,
16.75,71.75,2023,279,3.97,,7.717729393,,,,
16.75,72.25,2023,279,4.51,,8.767496112,,,,
16.75,72.75,2023,279,4.94,,9.603421462,,,,
16.75,73.25,2023,279,4.84,,9.409020218,,,,
17.25,69.25,2023,279,2.66,,5.171073095,,,,
17.25,69.75,2023,279,2.8,,5.443234837,,,,
17.25,70.25,2023,279,2.97,,5.773716952,,,,
17.25,70.75,2023,279,3.2,,6.220839813,,,,
17.25,71.25,2023,279,3.54,,6.881804044,,,,
17.25,71.75,2023,279,4,,7.776049767,,,,
17.25,72.25,2023,279,4.6,,8.942457232,,,,
17.25,72.75,2023,279,4.88,,9.486780715,,,,
17.25,73.25,2023,279,4.51,,8.767496112,,,,
17.75,69.25,2023,279,2.64,,5.132192846,,,,
17.75,69.75,2023,279,2.78,,5.404354588,,,,
17.75,70.25,2023,279,2.93,,5.695956454,,,,
17.75,70.75,2023,279,3.14,,6.104199067,,,,
17.75,71.25,2023,279,3.5,,6.804043546,,,,
17.75,71.75,2023,279,4,,7.776049767,,,,
17.75,72.25,2023,279,4.64,,9.020217729,,,,
17.75,72.75,2023,279,4.72,,9.175738725,,,,
17.75,73.25,2023,279,4.05,,7.873250389,,,,
18.25,69.25,2023,279,2.7,,5.248833593,,,,
18.25,69.75,2023,279,2.81,,5.462674961,,,,
18.25,70.25,2023,279,2.94,,5.715396579,,,,
18.25,70.75,2023,279,3.14,,6.104199067,,,,
18.25,71.25,2023,279,3.47,,6.745723173,,,,
18.25,71.75,2023,279,3.92,,7.620528771,,,,
18.25,72.25,2023,279,4.53,,8.806376361,,,,
18.25,72.75,2023,279,4.4,,8.553654743,,,,
18.25,73.25,2023,279,3.54,,6.881804044,,,,
18.75,69.25,2023,279,2.84,,5.520995334,,,,
18.75,69.75,2023,279,2.89,,5.618195956,,,,
18.75,70.25,2023,279,2.99,,5.812597201,,,,
18.75,70.75,2023,279,3.18,,6.181959565,,,,
18.75,71.25,2023,279,3.45,,6.706842924,,,,
18.75,71.75,2023,279,3.76,,7.309486781,,,,
18.75,72.25,2023,279,4.24,,8.242612753,,,,
18.75,72.75,2023,279,4.01,,7.795489891,,,,
18.75,73.25,2023,279,3.15,,6.123639191,,,,
19.25,69.25,2023,279,3.04,,5.909797823,,,,
19.25,69.75,2023,279,3.04,,5.909797823,,,,
19.25,70.25,2023,279,3.18,,6.181959565,,,,
19.25,70.75,2023,279,3.45,,6.706842924,,,,
19.25,71.25,2023,279,3.7,,7.192846034,,,,
19.25,71.75,2023,279,3.87,,7.523328149,,,,
19.25,72.25,2023,279,3.99,,7.756609642,,,,
19.25,72.75,2023,279,3.58,,6.959564541,,,,
19.25,73.25,2023,279,2.83,,5.50155521,,,,
19.75,69.25,2023,279,3.24,,6.298600311,,,,
19.75,69.75,2023,279,3.32,,6.454121306,6.796232782,Oct-23,nil,11.02255054
19.75,70.25,2023,279,3.61,,7.017884914,,,,
19.75,70.75,2023,279,4.03,,7.83437014,,,,
19.75,71.25,2023,279,4.36,,8.475894246,,,,
19.75,71.75,2023,279,4.43,,8.611975117,,,,
19.75,72.25,2023,279,4.09,,7.951010886,,,,
19.75,72.75,2023,279,3.37,,6.551321928,,,,
19.75,73.25,2023,279,2.62,,5.093312597,,,,
11.25,69.25,2023,280,1.89,,3.674183515,,,,
11.25,69.75,2023,280,2.33,,4.529548989,,,,
11.25,70.25,2023,280,2.71,,5.268273717,,,,
11.25,70.75,2023,280,2.97,,5.773716952,,,,
11.25,71.25,2023,280,3.06,,5.948678072,,,,
11.25,71.75,2023,280,3.05,,5.929237947,,,,
11.25,72.25,2023,280,3.05,,5.929237947,,,,
11.25,72.75,2023,280,2.99,,5.812597201,,,,
11.25,73.25,2023,280,2.87,,5.579315708,,,,
11.75,69.25,2023,280,2.07,,4.024105754,,,,
11.75,69.75,2023,280,2.46,,4.782270607,,,,
11.75,70.25,2023,280,2.73,,5.307153966,,,,
11.75,70.75,2023,280,2.89,,5.618195956,,,,
11.75,71.25,2023,280,2.93,,5.695956454,,,,
11.75,71.75,2023,280,2.94,,5.715396579,,,,
11.75,72.25,2023,280,2.91,,5.657076205,,,,
11.75,72.75,2023,280,2.83,,5.50155521,,,,
11.75,73.25,2023,280,2.74,,5.32659409,,,,
12.25,69.25,2023,280,2.28,,4.432348367,,,,
12.25,69.75,2023,280,2.57,,4.996111975,,,,
12.25,70.25,2023,280,2.74,,5.32659409,,,,
12.25,70.75,2023,280,2.82,,5.482115086,,,,
12.25,71.25,2023,280,2.82,,5.482115086,,,,
12.25,71.75,2023,280,2.8,,5.443234837,,,,
12.25,72.25,2023,280,2.79,,5.423794712,,,,
12.25,72.75,2023,280,2.78,,5.404354588,,,,
12.25,73.25,2023,280,2.81,,5.462674961,,,,
12.75,69.25,2023,280,2.42,,4.704510109,,,,
12.75,69.75,2023,280,2.6,,5.054432348,,,,
12.75,70.25,2023,280,2.71,,5.268273717,,,,
12.75,70.75,2023,280,2.77,,5.384914463,,,,
12.75,71.25,2023,280,2.81,,5.462674961,,,,
12.75,71.75,2023,280,2.79,,5.423794712,,,,
12.75,72.25,2023,280,2.83,,5.50155521,,,,
12.75,72.75,2023,280,2.95,,5.734836703,,,,
12.75,73.25,2023,280,3.12,,6.065318818,,,,
13.25,69.25,2023,280,2.52,,4.898911353,,,,
13.25,69.75,2023,280,2.61,,5.073872473,,,,
13.25,70.25,2023,280,2.68,,5.209953344,,,,
13.25,70.75,2023,280,2.78,,5.404354588,,,,
13.25,71.25,2023,280,2.94,,5.715396579,,,,
13.25,71.75,2023,280,3.02,,5.870917574,,,,
13.25,72.25,2023,280,3.21,,6.240279938,,,,
13.25,72.75,2023,280,3.48,,6.765163297,,,,
13.25,73.25,2023,280,3.76,,7.309486781,,,,
13.75,69.25,2023,280,2.63,,5.112752722,,,,
13.75,69.75,2023,280,2.71,,5.268273717,,,,
13.75,70.25,2023,280,2.84,,5.520995334,,,,
13.75,70.75,2023,280,3.01,,5.851477449,,,,
13.75,71.25,2023,280,3.19,,6.201399689,,,,
13.75,71.75,2023,280,3.38,,6.570762053,,,,
13.75,72.25,2023,280,3.72,,7.231726283,,,,
13.75,72.75,2023,280,4.1,,7.970451011,,,,
13.75,73.25,2023,280,4.42,,8.592534992,,,,
14.25,69.25,2023,280,2.76,,5.365474339,,,,
14.25,69.75,2023,280,2.91,,5.657076205,,,,
14.25,70.25,2023,280,3.15,,6.123639191,,,,
14.25,70.75,2023,280,3.4,,6.609642302,,,,
14.25,71.25,2023,280,3.53,,6.862363919,,,,
14.25,71.75,2023,280,3.72,,7.231726283,,,,
14.25,72.25,2023,280,4.12,,8.00933126,,,,
14.25,72.75,2023,280,4.54,,8.825816485,,,,
14.25,73.25,2023,280,4.85,,9.428460342,,,,
14.75,69.25,2023,280,2.94,,5.715396579,,,,
14.75,69.75,2023,280,3.15,,6.123639191,,,,
14.75,70.25,2023,280,3.43,,6.667962675,,,,
14.75,70.75,2023,280,3.68,,7.153965785,,,,
14.75,71.25,2023,280,3.84,,7.465007776,,,,
14.75,71.75,2023,280,4.02,,7.814930016,,,,
14.75,72.25,2023,280,4.39,,8.534214619,,,,
14.75,72.75,2023,280,4.86,,9.447900467,,,,
14.75,73.25,2023,280,5.19,,10.08942457,,,,
15.25,69.25,2023,280,3.15,,6.123639191,,,,
15.25,69.75,2023,280,3.39,,6.590202177,,,,
15.25,70.25,2023,280,3.64,,7.076205288,,,,
15.25,70.75,2023,280,3.88,,7.542768274,,,,
15.25,71.25,2023,280,4.12,,8.00933126,,,,
15.25,71.75,2023,280,4.39,,8.534214619,,,,
15.25,72.25,2023,280,4.74,,9.214618974,,,,
15.25,72.75,2023,280,5.2,,10.1088647,,,,
15.25,73.25,2023,280,5.43,,10.55598756,,,,
15.75,69.25,2023,280,3.3,,6.415241058,,,,
15.75,69.75,2023,280,3.53,,6.862363919,,,,
15.75,70.25,2023,280,3.76,,7.309486781,,,,
15.75,70.75,2023,280,4.02,,7.814930016,,,,
15.75,71.25,2023,280,4.35,,8.456454121,,,,
15.75,71.75,2023,280,4.74,,9.214618974,,,,
15.75,72.25,2023,280,5.11,,9.933903577,,,,
15.75,72.75,2023,280,5.53,,10.7503888,,,,
15.75,73.25,2023,280,5.53,,10.7503888,,,,
16.25,69.25,2023,280,3.27,,6.356920684,,,,
16.25,69.75,2023,280,3.49,,6.784603421,,,,
16.25,70.25,2023,280,3.75,,7.290046656,,,,
16.25,70.75,2023,280,4.1,,7.970451011,,,,
16.25,71.25,2023,280,4.54,,8.825816485,,,,
16.25,71.75,2023,280,4.96,,9.642301711,,,,
16.25,72.25,2023,280,5.31,,10.32270607,,,,
16.25,72.75,2023,280,5.67,,11.02255054,,,,
16.25,73.25,2023,280,5.46,,10.61430793,,,,
16.75,69.25,2023,280,3.1,,6.026438569,,,,
16.75,69.75,2023,280,3.37,,6.551321928,,,,
16.75,70.25,2023,280,3.73,,7.251166407,,,,
16.75,70.75,2023,280,4.17,,8.106531882,,,,
16.75,71.25,2023,280,4.68,,9.097978227,,,,
16.75,71.75,2023,280,5.12,,9.953343701,5.944338758,Oct-24,nil,11.13919129
16.75,72.25,2023,280,5.49,,10.6726283,,,,
16.75,72.75,2023,280,5.73,,11.13919129,,,,
16.75,73.25,2023,280,5.28,,10.26438569,,,,
17.25,69.25,2023,280,2.91,,5.657076205,,,,
17.25,69.75,2023,280,3.29,,6.395800933,,,,
17.25,70.25,2023,280,3.74,,7.270606532,,,,
17.25,70.75,2023,280,4.24,,8.242612753,,,,
17.25,71.25,2023,280,4.75,,9.234059098,,,,
17.25,71.75,2023,280,5.21,,10.12830482,,,,
17.25,72.25,2023,280,5.67,,11.02255054,,,,
17.25,72.75,2023,280,5.71,,11.10031104,,,,
17.25,73.25,2023,280,4.91,,9.545101089,,,,
17.75,69.25,2023,280,2.82,,5.482115086,,,,
17.75,69.75,2023,280,3.32,,6.454121306,,,,
17.75,70.25,2023,280,3.82,,7.426127527,,,,
17.75,70.75,2023,280,4.32,,8.398133748,,,,
17.75,71.25,2023,280,4.74,,9.214618974,,,,
17.75,71.75,2023,280,5.19,,10.08942457,,,,
17.75,72.25,2023,280,5.73,,11.13919129,,,,
17.75,72.75,2023,280,5.44,,10.57542768,,,,
17.75,73.25,2023,280,4.2,,8.164852255,,,,
18.25,69.25,2023,280,2.86,,5.559875583,,,,
18.25,69.75,2023,280,3.43,,6.667962675,,,,
18.25,70.25,2023,280,3.93,,7.639968896,,,,
18.25,70.75,2023,280,4.36,,8.475894246,,,,
18.25,71.25,2023,280,4.68,,9.097978227,,,,
18.25,71.75,2023,280,5.03,,9.778382582,,,,
18.25,72.25,2023,280,5.57,,10.8281493,,,,
18.25,72.75,2023,280,5,,9.720062208,,,,
18.25,73.25,2023,280,3.44,,6.687402799,,,,
18.75,69.25,2023,280,2.88,,5.598755832,,,,
18.75,69.75,2023,280,3.4,,6.609642302,,,,
18.75,70.25,2023,280,3.86,,7.503888025,,,,
18.75,70.75,2023,280,4.2,,8.164852255,,,,
18.75,71.25,2023,280,4.44,,8.631415241,,,,
18.75,71.75,2023,280,4.74,,9.214618974,,,,
18.75,72.25,2023,280,5.23,,10.16718507,,,,
18.75,72.75,2023,280,4.61,,8.961897356,,,,
18.75,73.25,2023,280,3.04,,5.909797823,,,,
19.25,69.25,2023,280,2.78,,5.404354588,,,,
19.25,69.75,2023,280,3.2,,6.220839813,,,,
19.25,70.25,2023,280,3.56,,6.920684292,,,,
19.25,70.75,2023,280,3.8,,7.387247278,,,,
19.25,71.25,2023,280,3.93,,7.639968896,,,,
19.25,71.75,2023,280,4.26,,8.281493002,,,,
19.25,72.25,2023,280,4.71,,9.1562986,,,,
19.25,72.75,2023,280,4.19,,8.145412131,,,,
19.25,73.25,2023,280,2.87,,5.579315708,,,,
19.75,69.25,2023,280,2.72,,5.287713841,,,,
19.75,69.75,2023,280,2.99,,5.812597201,,,,
19.75,70.25,2023,280,3.21,,6.240279938,,,,
19.75,70.75,2023,280,3.38,,6.570762053,,,,
19.75,71.25,2023,280,3.6,,6.99844479,,,,
19.75,71.75,2023,280,3.85,,7.4844479,,,,
19.75,72.25,2023,280,4.12,,8.00933126,,,,
19.75,72.75,2023,280,3.64,,7.076205288,,,,
19.75,73.25,2023,280,2.6,,5.054432348,,,,
11.25,69.25,2023,281,1.75,,3.402021773,,,,
11.25,69.75,2023,281,1.82,,3.538102644,,,,
11.25,70.25,2023,281,1.87,,3.635303266,,,,
11.25,70.75,2023,281,1.85,,3.596423017,,,,
11.25,71.25,2023,281,1.75,,3.402021773,,,,
11.25,71.75,2023,281,1.74,,3.382581649,,,,
11.25,72.25,2023,281,1.87,,3.635303266,,,,
11.25,72.75,2023,281,2.1,,4.082426128,,,,
11.25,73.25,2023,281,2.39,,4.646189736,,,,
11.75,69.25,2023,281,1.95,,3.790824261,,,,
11.75,69.75,2023,281,1.91,,3.713063764,,,,
11.75,70.25,2023,281,1.85,,3.596423017,,,,
11.75,70.75,2023,281,1.73,,3.363141524,,,,
11.75,71.25,2023,281,1.59,,3.090979782,,,,
11.75,71.75,2023,281,1.51,,2.935458787,,,,
11.75,72.25,2023,281,1.6,,3.110419907,,,,
11.75,72.75,2023,281,1.83,,3.557542768,,,,
11.75,73.25,2023,281,2.16,,4.199066874,,,,
12.25,69.25,2023,281,2.02,,3.926905132,,,,
12.25,69.75,2023,281,1.91,,3.713063764,,,,
12.25,70.25,2023,281,1.78,,3.460342146,,,,
12.25,70.75,2023,281,1.62,,3.149300156,,,,
12.25,71.25,2023,281,1.47,,2.857698289,,,,
12.25,71.75,2023,281,1.39,,2.702177294,,,,
12.25,72.25,2023,281,1.48,,2.877138414,,,,
12.25,72.75,2023,281,1.68,,3.265940902,,,,
12.25,73.25,2023,281,1.93,,3.751944012,,,,
12.75,69.25,2023,281,2.02,,3.926905132,,,,
12.75,69.75,2023,281,1.83,,3.557542768,,,,
12.75,70.25,2023,281,1.66,,3.227060653,,,,
12.75,70.75,2023,281,1.52,,2.954898911,,,,
12.75,71.25,2023,281,1.46,,2.838258165,,,,
12.75,71.75,2023,281,1.5,,2.916018663,,,,
12.75,72.25,2023,281,1.64,,3.188180404,,,,
12.75,72.75,2023,281,1.79,,3.479782271,,,,
12.75,73.25,2023,281,1.96,,3.810264386,,,,
13.25,69.25,2023,281,2.05,,3.985225505,,,,
13.25,69.75,2023,281,1.82,,3.538102644,,,,
13.25,70.25,2023,281,1.68,,3.265940902,,,,
13.25,70.75,2023,281,1.63,,3.16874028,,,,
13.25,71.25,2023,281,1.69,,3.285381026,,,,
13.25,71.75,2023,281,1.87,,3.635303266,,,,
13.25,72.25,2023,281,2,,3.888024883,,,,
13.25,72.75,2023,281,2.15,,4.17962675,,,,
13.25,73.25,2023,281,2.42,,4.704510109,,,,
13.75,69.25,2023,281,2.29,,4.451788491,,,,
13.75,69.75,2023,281,2.05,,3.985225505,,,,
13.75,70.25,2023,281,1.96,,3.810264386,,,,
13.75,70.75,2023,281,2.07,,4.024105754,,,,
13.75,71.25,2023,281,2.24,,4.354587869,,,,
13.75,71.75,2023,281,2.4,,4.66562986,,,,
13.75,72.25,2023,281,2.53,,4.918351477,,,,
13.75,72.75,2023,281,2.78,,5.404354588,,,,
13.75,73.25,2023,281,3.17,,6.16251944,,,,
14.25,69.25,2023,281,2.68,,5.209953344,7.735607365,Oct-25,nil,11.17807154
14.25,69.75,2023,281,2.48,,4.821150855,,,,
14.25,70.25,2023,281,2.42,,4.704510109,,,,
14.25,70.75,2023,281,2.56,,4.976671851,,,,
14.25,71.25,2023,281,2.8,,5.443234837,,,,
14.25,71.75,2023,281,2.97,,5.773716952,,,,
14.25,72.25,2023,281,3.18,,6.181959565,,,,
14.25,72.75,2023,281,3.52,,6.842923795,,,,
14.25,73.25,2023,281,3.92,,7.620528771,,,,
14.75,69.25,2023,281,3.06,,5.948678072,,,,
14.75,69.75,2023,281,2.9,,5.637636081,,,,
14.75,70.25,2023,281,2.81,,5.462674961,,,,
14.75,70.75,2023,281,2.9,,5.637636081,,,,
14.75,71.25,2023,281,3.23,,6.279160187,,,,
14.75,71.75,2023,281,3.55,,6.901244168,,,,
14.75,72.25,2023,281,3.86,,7.503888025,,,,
14.75,72.75,2023,281,4.19,,8.145412131,,,,
14.75,73.25,2023,281,4.44,,8.631415241,,,,
15.25,69.25,2023,281,3.27,,6.356920684,,,,
15.25,69.75,2023,281,3.12,,6.065318818,,,,
15.25,70.25,2023,281,3.07,,5.968118196,,,,
15.25,70.75,2023,281,3.23,,6.279160187,,,,
15.25,71.25,2023,281,3.64,,7.076205288,,,,
15.25,71.75,2023,281,4.1,,7.970451011,,,,
15.25,72.25,2023,281,4.44,,8.631415241,,,,
15.25,72.75,2023,281,4.73,,9.195178849,,,,
15.25,73.25,2023,281,4.82,,9.370139969,,,,
15.75,69.25,2023,281,3.3,,6.415241058,,,,
15.75,69.75,2023,281,3.23,,6.279160187,,,,
15.75,70.25,2023,281,3.3,,6.415241058,,,,
15.75,70.75,2023,281,3.54,,6.881804044,,,,
15.75,71.25,2023,281,3.98,,7.737169518,,,,
15.75,71.75,2023,281,4.49,,8.728615863,,,,
15.75,72.25,2023,281,4.82,,9.370139969,,,,
15.75,72.75,2023,281,5.07,,9.856143079,,,,
15.75,73.25,2023,281,4.93,,9.583981337,,,,
16.25,69.25,2023,281,3.26,,6.33748056,,,,
16.25,69.75,2023,281,3.32,,6.454121306,,,,
16.25,70.25,2023,281,3.54,,6.881804044,,,,
16.25,70.75,2023,281,3.86,,7.503888025,,,,
16.25,71.25,2023,281,4.22,,8.203732504,,,,
16.25,71.75,2023,281,4.76,,9.253499222,,,,
16.25,72.25,2023,281,5.11,,9.933903577,,,,
16.25,72.75,2023,281,5.27,,10.24494557,,,,
16.25,73.25,2023,281,4.88,,9.486780715,,,,
16.75,69.25,2023,281,3.26,,6.33748056,,,,
16.75,69.75,2023,281,3.41,,6.629082426,,,,
16.75,70.25,2023,281,3.72,,7.231726283,,,,
16.75,70.75,2023,281,4.09,,7.951010886,,,,
16.75,71.25,2023,281,4.48,,8.709175739,,,,
16.75,71.75,2023,281,5.02,,9.758942457,,,,
16.75,72.25,2023,281,5.44,,10.57542768,,,,
16.75,72.75,2023,281,5.46,,10.61430793,,,,
16.75,73.25,2023,281,4.88,,9.486780715,,,,
17.25,69.25,2023,281,3.27,,6.356920684,,,,
17.25,69.75,2023,281,3.45,,6.706842924,,,,
17.25,70.25,2023,281,3.76,,7.309486781,,,,
17.25,70.75,2023,281,4.19,,8.145412131,,,,
17.25,71.25,2023,281,4.74,,9.214618974,,,,
17.25,71.75,2023,281,5.21,,10.12830482,,,,
17.25,72.25,2023,281,5.69,,11.06143079,,,,
17.25,72.75,2023,281,5.44,,10.57542768,,,,
17.25,73.25,2023,281,4.5,,8.748055988,,,,
17.75,69.25,2023,281,3.19,,6.201399689,,,,
17.75,69.75,2023,281,3.45,,6.706842924,,,,
17.75,70.25,2023,281,3.84,,7.465007776,,,,
17.75,70.75,2023,281,4.34,,8.437013997,,,,
17.75,71.25,2023,281,4.87,,9.467340591,,,,
17.75,71.75,2023,281,5.27,,10.24494557,,,,
17.75,72.25,2023,281,5.75,,11.17807154,,,,
17.75,72.75,2023,281,5.15,,10.01166407,,,,
17.75,73.25,2023,281,3.85,,7.4844479,,,,
18.25,69.25,2023,281,3.2,,6.220839813,,,,
18.25,69.75,2023,281,3.59,,6.979004666,,,,
18.25,70.25,2023,281,4.11,,7.989891135,,,,
18.25,70.75,2023,281,4.62,,8.981337481,,,,
18.25,71.25,2023,281,4.95,,9.622861586,,,,
18.25,71.75,2023,281,5.19,,10.08942457,,,,
18.25,72.25,2023,281,5.58,,10.84758942,,,,
18.25,72.75,2023,281,4.84,,9.409020218,,,,
18.25,73.25,2023,281,3.45,,6.706842924,,,,
18.75,69.25,2023,281,3.38,,6.570762053,,,,
18.75,69.75,2023,281,3.67,,7.134525661,,,,
18.75,70.25,2023,281,4.15,,8.067651633,,,,
18.75,70.75,2023,281,4.67,,9.078538103,,,,
18.75,71.25,2023,281,4.92,,9.564541213,,,,
18.75,71.75,2023,281,4.97,,9.661741835,,,,
18.75,72.25,2023,281,5.26,,10.22550544,,,,
18.75,72.75,2023,281,4.55,,8.84525661,,,,
18.75,73.25,2023,281,3.25,,6.318040435,,,,
19.25,69.25,2023,281,3.51,,6.82348367,,,,
19.25,69.75,2023,281,3.6,,6.99844479,,,,
19.25,70.25,2023,281,3.84,,7.465007776,,,,
19.25,70.75,2023,281,4.27,,8.300933126,,,,
19.25,71.25,2023,281,4.64,,9.020217729,,,,
19.25,71.75,2023,281,4.6,,8.942457232,,,,
19.25,72.25,2023,281,4.71,,9.1562986,,,,
19.25,72.75,2023,281,4.12,,8.00933126,,,,
19.25,73.25,2023,281,3.1,,6.026438569,,,,
19.75,69.25,2023,281,3.5,,6.804043546,,,,
19.75,69.75,2023,281,3.59,,6.979004666,,,,
19.75,70.25,2023,281,3.7,,7.192846034,,,,
19.75,70.75,2023,281,3.95,,7.678849145,,,,
19.75,71.25,2023,281,4.33,,8.417573872,,,,
19.75,71.75,2023,281,4.21,,8.184292379,,,,
19.75,72.25,2023,281,4.04,,7.853810264,,,,
19.75,72.75,2023,281,3.56,,6.920684292,,,,
19.75,73.25,2023,281,2.89,,5.618195956,,,,
11.25,69.25,2023,282,2.82,,5.482115086,,,,
11.25,69.75,2023,282,2.78,,5.404354588,,,,
11.25,70.25,2023,282,2.63,,5.112752722,,,,
11.25,70.75,2023,282,2.44,,4.743390358,,,,
11.25,71.25,2023,282,2.29,,4.451788491,5.597540824,Oct-26,nil,10.65318818
11.25,71.75,2023,282,2.2,,4.276827372,,,,
11.25,72.25,2023,282,2.14,,4.160186625,,,,
11.25,72.75,2023,282,2.13,,4.140746501,,,,
11.25,73.25,2023,282,2.16,,4.199066874,,,,
11.75,69.25,2023,282,2.72,,5.287713841,,,,
11.75,69.75,2023,282,2.53,,4.918351477,,,,
11.75,70.25,2023,282,2.3,,4.471228616,,,,
11.75,70.75,2023,282,2.06,,4.00466563,,,,
11.75,71.25,2023,282,1.88,,3.65474339,,,,
11.75,71.75,2023,282,1.8,,3.499222395,,,,
11.75,72.25,2023,282,1.76,,3.421461897,,,,
11.75,72.75,2023,282,1.76,,3.421461897,,,,
11.75,73.25,2023,282,1.84,,3.576982893,,,,
12.25,69.25,2023,282,2.41,,4.685069984,,,,
12.25,69.75,2023,282,2.15,,4.17962675,,,,
12.25,70.25,2023,282,1.89,,3.674183515,,,,
12.25,70.75,2023,282,1.64,,3.188180404,,,,
12.25,71.25,2023,282,1.43,,2.779937792,,,,
12.25,71.75,2023,282,1.41,,2.741057543,,,,
