-BEGIN HEADER-,,,,,,,,,,
NASA/POWER CERES/MERRA2 Native Resolution Daily Data ,,,,,,,,,,
Dates (month/day/year): 07/01/2023 through 07/31/2023 ,,,,,,,,,,
Location: Regional ,,,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,,,
Parameter(s): ,,,,,,,,,,
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s) ,,,,,,,,,,
-END HEADER-,,,,,,,,,,
LAT,LON,YEAR,DOY,WS10M_MAX,,knots,avg ,date,T,max
18.75,71.75,2023,194,8.26,,16.05754277,,,,
18.75,72.25,2023,194,7.63,,14.83281493,,,,
18.75,72.75,2023,194,6.25,,12.15007776,,,,
18.75,73.25,2023,194,4.98,,9.68118196,,,,
19.25,69.75,2023,194,9.09,,17.67107309,,,,
19.25,70.25,2023,194,8.93,,17.3600311,,,,
19.25,70.75,2023,194,8.69,,16.89346812,,,,
19.25,71.25,2023,194,8.35,,16.23250389,,,,
19.25,71.75,2023,194,7.82,,15.20217729,,,,
19.25,72.25,2023,194,7.18,,13.95800933,,,,
19.25,72.75,2023,194,6,,11.66407465,,,,
19.25,73.25,2023,194,5.07,,9.856143079,,,,
12.75,69.75,2023,195,6.97,,13.54976672,17.86932734,Jul-14,1,22.31726283
12.75,70.25,2023,195,7.14,,13.88024883,,,,
12.75,70.75,2023,195,7.5,,14.58009331,,,,
12.75,71.25,2023,195,7.37,,14.3273717,,,,
12.75,71.75,2023,195,7.07,,13.74416796,,,,
12.75,72.25,2023,195,6.87,,13.35536547,,,,
12.75,72.75,2023,195,6.91,,13.43312597,,,,
12.75,73.25,2023,195,7.1,,13.80248834,,,,
13.25,69.75,2023,195,7.57,,14.71617418,,,,
13.25,70.25,2023,195,7.74,,15.0466563,,,,
13.25,70.75,2023,195,8.13,,15.80482115,,,,
13.25,71.25,2023,195,8.23,,15.9992224,,,,
13.25,71.75,2023,195,7.94,,15.43545879,,,,
13.25,72.25,2023,195,7.8,,15.16329705,,,,
13.25,72.75,2023,195,7.96,,15.47433904,,,,
13.25,73.25,2023,195,8.26,,16.05754277,,,,
13.75,69.75,2023,195,8.16,,15.86314152,,,,
13.75,70.25,2023,195,8.15,,15.8437014,,,,
13.75,70.75,2023,195,8.35,,16.23250389,,,,
13.75,71.25,2023,195,8.53,,16.58242613,,,,
13.75,71.75,2023,195,8.61,,16.73794712,,,,
13.75,72.25,2023,195,8.87,,17.24339036,,,,
13.75,72.75,2023,195,9.09,,17.67107309,,,,
13.75,73.25,2023,195,9.15,,17.78771384,,,,
14.25,69.75,2023,195,8.55,,16.62130638,,,,
14.25,70.25,2023,195,8.37,,16.27138414,,,,
14.25,70.75,2023,195,8.33,,16.19362364,,,,
14.25,71.25,2023,195,8.41,,16.34914463,,,,
14.25,71.75,2023,195,8.85,,17.20451011,,,,
14.25,72.25,2023,195,9.34,,18.15707621,,,,
14.25,72.75,2023,195,9.59,,18.64307932,,,,
14.25,73.25,2023,195,9.54,,18.54587869,,,,
14.75,69.75,2023,195,8.84,,17.18506998,,,,
14.75,70.25,2023,195,8.55,,16.62130638,,,,
14.75,70.75,2023,195,8.38,,16.29082426,,,,
14.75,71.25,2023,195,8.32,,16.17418351,,,,
14.75,71.75,2023,195,8.84,,17.18506998,,,,
14.75,72.25,2023,195,9.37,,18.21539658,,,,
14.75,72.75,2023,195,9.76,,18.97356143,,,,
14.75,73.25,2023,195,9.77,,18.99300156,,,,
15.25,69.75,2023,195,9.15,,17.78771384,,,,
15.25,70.25,2023,195,8.88,,17.26283048,,,,
15.25,70.75,2023,195,8.75,,17.01010886,,,,
15.25,71.25,2023,195,8.85,,17.20451011,,,,
15.25,71.75,2023,195,9.5,,18.4681182,,,,
15.25,72.25,2023,195,10,,19.44012442,,,,
15.25,72.75,2023,195,10.37,,20.15940902,,,,
15.25,73.25,2023,195,10.19,,19.80948678,,,,
15.75,69.75,2023,195,9.46,,18.3903577,,,,
15.75,70.25,2023,195,9.35,,18.17651633,,,,
15.75,70.75,2023,195,9.51,,18.48755832,,,,
15.75,71.25,2023,195,10.07,,19.57620529,,,,
15.75,71.75,2023,195,10.77,,20.937014,,,,
15.75,72.25,2023,195,11.09,,21.55909798,,,,
15.75,72.75,2023,195,11.15,,21.67573872,,,,
15.75,73.25,2023,195,10.51,,20.43157076,,,,
16.25,69.75,2023,195,9.8,,19.05132193,,,,
16.25,70.25,2023,195,9.9,,19.24572317,,,,
16.25,70.75,2023,195,10.29,,20.00388802,,,,
16.25,71.25,2023,195,10.94,,21.26749611,,,,
16.25,71.75,2023,195,11.37,,22.10342146,,,,
16.25,72.25,2023,195,11.48,,22.31726283,,,,
16.25,72.75,2023,195,11.25,,21.87013997,,,,
16.25,73.25,2023,195,10.34,,20.10108865,,,,
16.75,69.75,2023,195,10.13,,19.69284603,,,,
16.75,70.25,2023,195,10.29,,20.00388802,,,,
16.75,70.75,2023,195,10.6,,20.60653188,,,,
16.75,71.25,2023,195,10.95,,21.28693624,,,,
16.75,71.75,2023,195,11.08,,21.53965785,,,,
16.75,72.25,2023,195,11.11,,21.59797823,,,,
16.75,72.75,2023,195,10.75,,20.89813375,,,,
16.75,73.25,2023,195,9.76,,18.97356143,,,,
17.25,69.75,2023,195,10.19,,19.80948678,,,,
17.25,70.25,2023,195,10.28,,19.9844479,,,,
17.25,70.75,2023,195,10.41,,20.23716952,,,,
17.25,71.25,2023,195,10.56,,20.52877138,,,,
17.25,71.75,2023,195,10.56,,20.52877138,,,,
17.25,72.25,2023,195,10.52,,20.45101089,,,,
17.25,72.75,2023,195,9.92,,19.28460342,,,,
17.25,73.25,2023,195,8.73,,16.97122862,,,,
17.75,69.75,2023,195,10.04,,19.51788491,,,,
17.75,70.25,2023,195,10.09,,19.61508554,,,,
17.75,70.75,2023,195,10.14,,19.71228616,,,,
17.75,71.25,2023,195,10.17,,19.77060653,,,,
17.75,71.75,2023,195,10,,19.44012442,,,,
17.75,72.25,2023,195,9.82,,19.09020218,,,,
17.75,72.75,2023,195,8.8,,17.10730949,,,,
17.75,73.25,2023,195,7.38,,14.34681182,,,,
18.25,69.75,2023,195,9.87,,19.1874028,,,,
18.25,70.25,2023,195,9.91,,19.2651633,,,,
18.25,70.75,2023,195,9.94,,19.32348367,,,,
18.25,71.25,2023,195,9.86,,19.16796267,,,,
18.25,71.75,2023,195,9.49,,18.44867807,,,,
18.25,72.25,2023,195,9.13,,17.74883359,,,,
18.25,72.75,2023,195,7.77,,15.10497667,,,,
18.25,73.25,2023,195,6.27,,12.18895801,,,,
18.75,69.75,2023,195,9.66,,18.77916019,,,,
18.75,70.25,2023,195,9.7,,18.85692068,,,,
18.75,70.75,2023,195,9.71,,18.87636081,,,,
18.75,71.25,2023,195,9.58,,18.62363919,,,,
18.75,71.75,2023,195,9.07,,17.63219285,,,,
18.75,72.25,2023,195,8.62,,16.75738725,,,,
18.75,72.75,2023,195,7.15,,13.89968896,,,,
18.75,73.25,2023,195,5.67,,11.02255054,,,,
19.25,69.75,2023,195,9.41,,18.29315708,,,,
19.25,70.25,2023,195,9.43,,18.33203733,,,,
19.25,70.75,2023,195,9.37,,18.21539658,,,,
19.25,71.25,2023,195,9.2,,17.88491446,,,,
19.25,71.75,2023,195,8.76,,17.02954899,,,,
19.25,72.25,2023,195,8.31,,16.15474339,,,,
19.25,72.75,2023,195,6.9,,13.41368585,,,,
19.25,73.25,2023,195,5.5,,10.69206843,,,,
12.75,69.75,2023,196,6.62,,12.86936236,15.17996001,Jul-15,-,18.3903577
12.75,70.25,2023,196,6.59,,12.81104199,,,,
12.75,70.75,2023,196,6.52,,12.67496112,,,,
12.75,71.25,2023,196,6.45,,12.53888025,,,,
12.75,71.75,2023,196,6.76,,13.14152411,,,,
12.75,72.25,2023,196,6.32,,12.28615863,,,,
12.75,72.75,2023,196,5.94,,11.5474339,,,,
12.75,73.25,2023,196,5.83,,11.33359253,,,,
13.25,69.75,2023,196,7.24,,14.07465008,,,,
13.25,70.25,2023,196,7.1,,13.80248834,,,,
13.25,70.75,2023,196,7.01,,13.62752722,,,,
13.25,71.25,2023,196,7.04,,13.68584759,,,,
13.25,71.75,2023,196,7.23,,14.05520995,,,,
13.25,72.25,2023,196,6.88,,13.3748056,,,,
13.25,72.75,2023,196,6.5,,12.63608087,,,,
13.25,73.25,2023,196,6.23,,12.11119751,,,,
13.75,69.75,2023,196,7.85,,15.26049767,,,,
13.75,70.25,2023,196,7.66,,14.8911353,,,,
13.75,70.75,2023,196,7.47,,14.52177294,,,,
13.75,71.25,2023,196,7.48,,14.54121306,,,,
13.75,71.75,2023,196,7.54,,14.65785381,,,,
13.75,72.25,2023,196,7.2,,13.99688958,,,,
13.75,72.75,2023,196,6.78,,13.18040435,,,,
13.75,73.25,2023,196,6.41,,12.46111975,,,,
14.25,69.75,2023,196,8.4,,16.32970451,,,,
14.25,70.25,2023,196,8.27,,16.07698289,,,,
14.25,70.75,2023,196,8.04,,15.62986003,,,,
14.25,71.25,2023,196,7.95,,15.45489891,,,,
14.25,71.75,2023,196,7.72,,15.00777605,,,,
14.25,72.25,2023,196,7.3,,14.19129082,,,,
14.25,72.75,2023,196,6.85,,13.31648523,,,,
14.25,73.25,2023,196,6.45,,12.53888025,,,,
14.75,69.75,2023,196,8.6,,16.718507,,,,
14.75,70.25,2023,196,8.47,,16.46578538,,,,
14.75,70.75,2023,196,8.23,,15.9992224,,,,
14.75,71.25,2023,196,8.12,,15.78538103,,,,
14.75,71.75,2023,196,7.81,,15.18273717,,,,
14.75,72.25,2023,196,7.34,,14.26905132,,,,
14.75,72.75,2023,196,6.92,,13.4525661,,,,
14.75,73.25,2023,196,6.54,,12.71384137,,,,
15.25,69.75,2023,196,8.64,,16.7962675,,,,
15.25,70.25,2023,196,8.37,,16.27138414,,,,
15.25,70.75,2023,196,8.05,,15.64930016,,,,
15.25,71.25,2023,196,7.96,,15.47433904,,,,
15.25,71.75,2023,196,7.86,,15.27993779,,,,
15.25,72.25,2023,196,7.39,,14.36625194,,,,
15.25,72.75,2023,196,7.05,,13.70528771,,,,
15.25,73.25,2023,196,6.78,,13.18040435,,,,
15.75,69.75,2023,196,8.84,,17.18506998,,,,
15.75,70.25,2023,196,8.51,,16.54354588,,,,
15.75,70.75,2023,196,8.18,,15.90202177,,,,
15.75,71.25,2023,196,8.01,,15.57153966,,,,
15.75,71.75,2023,196,7.96,,15.47433904,,,,
15.75,72.25,2023,196,7.55,,14.67729393,,,,
15.75,72.75,2023,196,7.25,,14.0940902,,,,
15.75,73.25,2023,196,7.07,,13.74416796,,,,
16.25,69.75,2023,196,9.05,,17.5933126,,,,
16.25,70.25,2023,196,8.76,,17.02954899,,,,
16.25,70.75,2023,196,8.46,,16.44634526,,,,
16.25,71.25,2023,196,8.18,,15.90202177,,,,
16.25,71.75,2023,196,8.04,,15.62986003,,,,
16.25,72.25,2023,196,7.72,,15.00777605,,,,
16.25,72.75,2023,196,7.39,,14.36625194,,,,
16.25,73.25,2023,196,7.16,,13.91912908,,,,
16.75,69.75,2023,196,9.21,,17.90435459,,,,
16.75,70.25,2023,196,8.93,,17.3600311,,,,
16.75,70.75,2023,196,8.6,,16.718507,,,,
16.75,71.25,2023,196,8.27,,16.07698289,,,,
16.75,71.75,2023,196,8,,15.55209953,,,,
16.75,72.25,2023,196,7.76,,15.08553655,,,,
16.75,72.75,2023,196,7.41,,14.40513219,,,,
16.75,73.25,2023,196,7.13,,13.86080871,,,,
17.25,69.75,2023,196,9.33,,18.13763608,,,,
17.25,70.25,2023,196,9.04,,17.57387247,,,,
17.25,70.75,2023,196,8.65,,16.81570762,,,,
17.25,71.25,2023,196,8.29,,16.11586314,,,,
17.25,71.75,2023,196,7.93,,15.41601866,,,,
17.25,72.25,2023,196,7.64,,14.85225505,,,,
17.25,72.75,2023,196,7.26,,14.11353033,,,,
17.25,73.25,2023,196,7.07,,13.74416796,,,,
17.75,69.75,2023,196,9.32,,18.11819596,,,,
17.75,70.25,2023,196,9.05,,17.5933126,,,,
17.75,70.75,2023,196,8.7,,16.91290824,,,,
17.75,71.25,2023,196,8.28,,16.09642302,,,,
17.75,71.75,2023,196,7.86,,15.27993779,,,,
17.75,72.25,2023,196,7.52,,14.61897356,,,,
17.75,72.75,2023,196,7.17,,13.93856921,,,,
17.75,73.25,2023,196,7.12,,13.84136858,,,,
18.25,69.75,2023,196,9.32,,18.11819596,,,,
18.25,70.25,2023,196,9.11,,17.70995334,,,,
18.25,70.75,2023,196,8.82,,17.14618974,,,,
18.25,71.25,2023,196,8.39,,16.31026439,,,,
18.25,71.75,2023,196,7.9,,15.35769829,,,,
18.25,72.25,2023,196,7.58,,14.73561431,,,,
18.25,72.75,2023,196,7.23,,14.05520995,,,,
18.25,73.25,2023,196,7.2,,13.99688958,,,,
18.75,69.75,2023,196,9.39,,18.25427683,,,,
18.75,70.25,2023,196,9.23,,17.94323484,,,,
18.75,70.75,2023,196,8.97,,17.4377916,,,,
18.75,71.25,2023,196,8.55,,16.62130638,,,,
18.75,71.75,2023,196,8.22,,15.97978227,,,,
18.75,72.25,2023,196,7.92,,15.39657854,,,,
18.75,72.75,2023,196,7.46,,14.50233281,,,,
18.75,73.25,2023,196,7.27,,14.13297045,,,,
19.25,69.75,2023,196,9.46,,18.3903577,,,,
19.25,70.25,2023,196,9.27,,18.02099533,,,,
19.25,70.75,2023,196,8.99,,17.47667185,,,,
19.25,71.25,2023,196,8.72,,16.95178849,,,,
19.25,71.75,2023,196,8.69,,16.89346812,,,,
19.25,72.25,2023,196,8.26,,16.05754277,,,,
19.25,72.75,2023,196,7.68,,14.93001555,,,,
19.25,73.25,2023,196,7.5,,14.58009331,,,,
12.75,69.75,2023,197,8.37,,16.27138414,16.7728352,Jul-16,-,19.45956454
12.75,70.25,2023,197,8.28,,16.09642302,,,,
12.75,70.75,2023,197,8.24,,16.01866252,,,,
12.75,71.25,2023,197,8.27,,16.07698289,,,,
12.75,71.75,2023,197,8.05,,15.64930016,,,,
12.75,72.25,2023,197,7.99,,15.53265941,,,,
12.75,72.75,2023,197,7.82,,15.20217729,,,,
12.75,73.25,2023,197,7.39,,14.36625194,,,,
13.25,69.75,2023,197,8.64,,16.7962675,,,,
13.25,70.25,2023,197,8.54,,16.60186625,,,,
13.25,70.75,2023,197,8.48,,16.48522551,,,,
13.25,71.25,2023,197,8.48,,16.48522551,,,,
13.25,71.75,2023,197,8.21,,15.96034215,,,,
13.25,72.25,2023,197,8.12,,15.78538103,,,,
13.25,72.75,2023,197,7.98,,15.51321928,,,,
13.25,73.25,2023,197,7.58,,14.73561431,,,,
13.75,69.75,2023,197,8.85,,17.20451011,,,,
13.75,70.25,2023,197,8.79,,17.08786936,,,,
13.75,70.75,2023,197,8.71,,16.93234837,,,,
13.75,71.25,2023,197,8.61,,16.73794712,,,,
13.75,71.75,2023,197,8.32,,16.17418351,,,,
13.75,72.25,2023,197,8.25,,16.03810264,,,,
13.75,72.75,2023,197,8.1,,15.74650078,,,,
13.75,73.25,2023,197,7.7,,14.9688958,,,,
14.25,69.75,2023,197,9.02,,17.53499222,,,,
14.25,70.25,2023,197,8.99,,17.47667185,,,,
14.25,70.75,2023,197,8.89,,17.28227061,,,,
14.25,71.25,2023,197,8.71,,16.93234837,,,,
14.25,71.75,2023,197,8.39,,16.31026439,,,,
14.25,72.25,2023,197,8.29,,16.11586314,,,,
14.25,72.75,2023,197,8.09,,15.72706065,,,,
14.25,73.25,2023,197,7.65,,14.87169518,,,,
14.75,69.75,2023,197,9.12,,17.72939347,,,,
14.75,70.25,2023,197,9.08,,17.65163297,,,,
14.75,70.75,2023,197,8.97,,17.4377916,,,,
14.75,71.25,2023,197,8.75,,17.01010886,,,,
14.75,71.75,2023,197,8.46,,16.44634526,,,,
14.75,72.25,2023,197,8.18,,15.90202177,,,,
14.75,72.75,2023,197,7.84,,15.24105754,,,,
14.75,73.25,2023,197,7.31,,14.21073095,,,,
15.25,69.75,2023,197,9.17,,17.82659409,,,,
15.25,70.25,2023,197,9.09,,17.67107309,,,,
15.25,70.75,2023,197,8.93,,17.3600311,,,,
15.25,71.25,2023,197,8.71,,16.93234837,,,,
15.25,71.75,2023,197,8.49,,16.50466563,,,,
15.25,72.25,2023,197,8.09,,15.72706065,,,,
15.25,72.75,2023,197,7.67,,14.91057543,,,,
15.25,73.25,2023,197,7.15,,13.89968896,,,,
15.75,69.75,2023,197,9.3,,18.07931571,,,,
15.75,70.25,2023,197,9.15,,17.78771384,,,,
15.75,70.75,2023,197,8.97,,17.4377916,,,,
15.75,71.25,2023,197,8.75,,17.01010886,,,,
15.75,71.75,2023,197,8.55,,16.62130638,,,,
15.75,72.25,2023,197,8.22,,15.97978227,,,,
15.75,72.75,2023,197,7.84,,15.24105754,,,,
15.75,73.25,2023,197,7.38,,14.34681182,,,,
16.25,69.75,2023,197,9.57,,18.60419907,,,,
16.25,70.25,2023,197,9.38,,18.2348367,,,,
16.25,70.75,2023,197,9.17,,17.82659409,,,,
16.25,71.25,2023,197,8.88,,17.26283048,,,,
16.25,71.75,2023,197,8.73,,16.97122862,,,,
16.25,72.25,2023,197,8.48,,16.48522551,,,,
16.25,72.75,2023,197,8.06,,15.66874028,,,,
16.25,73.25,2023,197,7.6,,14.77449456,,,,
16.75,69.75,2023,197,9.85,,19.14852255,,,,
16.75,70.25,2023,197,9.64,,18.74027994,,,,
16.75,70.75,2023,197,9.41,,18.29315708,,,,
16.75,71.25,2023,197,9.1,,17.69051322,,,,
16.75,71.75,2023,197,8.91,,17.32115086,,,,
16.75,72.25,2023,197,8.62,,16.75738725,,,,
16.75,72.75,2023,197,8.13,,15.80482115,,,,
16.75,73.25,2023,197,7.68,,14.93001555,,,,
17.25,69.75,2023,197,9.99,,19.42068429,,,,
17.25,70.25,2023,197,9.79,,19.0318818,,,,
17.25,70.75,2023,197,9.59,,18.64307932,,,,
17.25,71.25,2023,197,9.33,,18.13763608,,,,
17.25,71.75,2023,197,9.04,,17.57387247,,,,
17.25,72.25,2023,197,8.61,,16.73794712,,,,
17.25,72.75,2023,197,8.05,,15.64930016,,,,
17.25,73.25,2023,197,7.69,,14.94945568,,,,
17.75,69.75,2023,197,10.01,,19.45956454,,,,
17.75,70.25,2023,197,9.82,,19.09020218,,,,
17.75,70.75,2023,197,9.64,,18.74027994,,,,
17.75,71.25,2023,197,9.39,,18.25427683,,,,
17.75,71.75,2023,197,9.1,,17.69051322,,,,
17.75,72.25,2023,197,8.52,,16.562986,,,,
17.75,72.75,2023,197,7.9,,15.35769829,,,,
17.75,73.25,2023,197,7.67,,14.91057543,,,,
18.25,69.75,2023,197,9.93,,19.30404355,,,,
18.25,70.25,2023,197,9.74,,18.93468118,,,,
18.25,70.75,2023,197,9.53,,18.52643857,,,,
18.25,71.25,2023,197,9.28,,18.04043546,,,,
18.25,71.75,2023,197,9,,17.49611198,,,,
18.25,72.25,2023,197,8.39,,16.31026439,,,,
18.25,72.75,2023,197,7.78,,15.1244168,,,,
18.25,73.25,2023,197,7.66,,14.8911353,,,,
18.75,69.75,2023,197,9.86,,19.16796267,,,,
18.75,70.25,2023,197,9.66,,18.77916019,,,,
18.75,70.75,2023,197,9.4,,18.27371695,,,,
18.75,71.25,2023,197,9.15,,17.78771384,,,,
18.75,71.75,2023,197,8.83,,17.16562986,,,,
18.75,72.25,2023,197,8.27,,16.07698289,,,,
18.75,72.75,2023,197,7.74,,15.0466563,,,,
18.75,73.25,2023,197,7.65,,14.87169518,,,,
19.25,69.75,2023,197,9.82,,19.09020218,,,,
19.25,70.25,2023,197,9.58,,18.62363919,,,,
19.25,70.75,2023,197,9.25,,17.98211509,,,,
19.25,71.25,2023,197,9,,17.49611198,,,,
19.25,71.75,2023,197,8.73,,16.97122862,,,,
19.25,72.25,2023,197,8.26,,16.05754277,,,,
19.25,72.75,2023,197,7.8,,15.16329705,,,,
19.25,73.25,2023,197,7.7,,14.9688958,,,,
12.75,69.75,2023,198,8.81,,17.12674961,17.92934903,Jul-17,1,20.31493002
12.75,70.25,2023,198,8.76,,17.02954899,,,,
12.75,70.75,2023,198,8.71,,16.93234837,,,,
12.75,71.25,2023,198,8.68,,16.87402799,,,,
12.75,71.75,2023,198,8.56,,16.6407465,,,,
12.75,72.25,2023,198,8.4,,16.32970451,,,,
12.75,72.75,2023,198,8.23,,15.9992224,,,,
12.75,73.25,2023,198,8.03,,15.61041991,,,,
13.25,69.75,2023,198,9.08,,17.65163297,,,,
13.25,70.25,2023,198,9.09,,17.67107309,,,,
13.25,70.75,2023,198,9.06,,17.61275272,,,,
13.25,71.25,2023,198,8.92,,17.34059098,,,,
13.25,71.75,2023,198,8.75,,17.01010886,,,,
13.25,72.25,2023,198,8.56,,16.6407465,,,,
13.25,72.75,2023,198,8.41,,16.34914463,,,,
13.25,73.25,2023,198,8.24,,16.01866252,,,,
13.75,69.75,2023,198,9.36,,18.19595645,,,,
13.75,70.25,2023,198,9.39,,18.25427683,,,,
13.75,70.75,2023,198,9.35,,18.17651633,,,,
13.75,71.25,2023,198,9.18,,17.84603421,,,,
13.75,71.75,2023,198,8.97,,17.4377916,,,,
13.75,72.25,2023,198,8.8,,17.10730949,,,,
13.75,72.75,2023,198,8.63,,16.77682737,,,,
13.75,73.25,2023,198,8.39,,16.31026439,,,,
14.25,69.75,2023,198,9.61,,18.68195956,,,,
14.25,70.25,2023,198,9.61,,18.68195956,,,,
14.25,70.75,2023,198,9.55,,18.56531882,,,,
14.25,71.25,2023,198,9.36,,18.19595645,,,,
14.25,71.75,2023,198,9.14,,17.76827372,,,,
14.25,72.25,2023,198,8.99,,17.47667185,,,,
14.25,72.75,2023,198,8.77,,17.04898911,,,,
14.25,73.25,2023,198,8.43,,16.38802488,,,,
14.75,69.75,2023,198,9.75,,18.95412131,,,,
14.75,70.25,2023,198,9.71,,18.87636081,,,,
14.75,70.75,2023,198,9.62,,18.70139969,,,,
14.75,71.25,2023,198,9.46,,18.3903577,,,,
14.75,71.75,2023,198,9.27,,18.02099533,,,,
14.75,72.25,2023,198,9.01,,17.5155521,,,,
14.75,72.75,2023,198,8.75,,17.01010886,,,,
14.75,73.25,2023,198,8.35,,16.23250389,,,,
15.25,69.75,2023,198,9.84,,19.12908243,,,,
15.25,70.25,2023,198,9.73,,18.91524106,,,,
15.25,70.75,2023,198,9.62,,18.70139969,,,,
15.25,71.25,2023,198,9.48,,18.42923795,,,,
15.25,71.75,2023,198,9.3,,18.07931571,,,,
15.25,72.25,2023,198,8.96,,17.41835148,,,,
15.25,72.75,2023,198,8.72,,16.95178849,,,,
15.25,73.25,2023,198,8.4,,16.32970451,,,,
15.75,69.75,2023,198,9.97,,19.38180404,,,,
15.75,70.25,2023,198,9.86,,19.16796267,,,,
15.75,70.75,2023,198,9.69,,18.83748056,,,,
15.75,71.25,2023,198,9.49,,18.44867807,,,,
15.75,71.75,2023,198,9.26,,18.00155521,,,,
15.75,72.25,2023,198,8.98,,17.45723173,,,,
15.75,72.75,2023,198,8.78,,17.06842924,,,,
15.75,73.25,2023,198,8.55,,16.62130638,,,,
16.25,69.75,2023,198,10.2,,19.82892691,,,,
16.25,70.25,2023,198,10.06,,19.55676516,,,,
16.25,70.75,2023,198,9.84,,19.12908243,,,,
16.25,71.25,2023,198,9.62,,18.70139969,,,,
16.25,71.75,2023,198,9.35,,18.17651633,,,,
16.25,72.25,2023,198,9.1,,17.69051322,,,,
16.25,72.75,2023,198,8.79,,17.08786936,,,,
16.25,73.25,2023,198,8.47,,16.46578538,,,,
16.75,69.75,2023,198,10.39,,20.19828927,,,,
16.75,70.25,2023,198,10.21,,19.84836703,,,,
16.75,70.75,2023,198,10.01,,19.45956454,,,,
16.75,71.25,2023,198,9.85,,19.14852255,,,,
16.75,71.75,2023,198,9.52,,18.50699844,,,,
16.75,72.25,2023,198,9.2,,17.88491446,,,,
16.75,72.75,2023,198,8.68,,16.87402799,,,,
16.75,73.25,2023,198,8.23,,15.9992224,,,,
17.25,69.75,2023,198,10.45,,20.31493002,,,,
17.25,70.25,2023,198,10.28,,19.9844479,,,,
17.25,70.75,2023,198,10.09,,19.61508554,,,,
17.25,71.25,2023,198,9.95,,19.34292379,,,,
17.25,71.75,2023,198,9.63,,18.72083981,,,,
17.25,72.25,2023,198,9.28,,18.04043546,,,,
17.25,72.75,2023,198,8.64,,16.7962675,,,,
17.25,73.25,2023,198,8.12,,15.78538103,,,,
17.75,69.75,2023,198,10.44,,20.29548989,,,,
17.75,70.25,2023,198,10.25,,19.92612753,,,,
17.75,70.75,2023,198,10.02,,19.47900467,,,,
17.75,71.25,2023,198,9.85,,19.14852255,,,,
17.75,71.75,2023,198,9.66,,18.77916019,,,,
17.75,72.25,2023,198,9.3,,18.07931571,,,,
17.75,72.75,2023,198,8.67,,16.85458787,,,,
17.75,73.25,2023,198,8.25,,16.03810264,,,,
18.25,69.75,2023,198,10.37,,20.15940902,,,,
18.25,70.25,2023,198,10.12,,19.67340591,,,,
18.25,70.75,2023,198,9.86,,19.16796267,,,,
18.25,71.25,2023,198,9.7,,18.85692068,,,,
18.25,71.75,2023,198,9.55,,18.56531882,,,,
18.25,72.25,2023,198,9.16,,17.80715397,,,,
18.25,72.75,2023,198,8.6,,16.718507,,,,
18.25,73.25,2023,198,8.33,,16.19362364,,,,
18.75,69.75,2023,198,10.17,,19.77060653,,,,
18.75,70.25,2023,198,9.92,,19.28460342,,,,
18.75,70.75,2023,198,9.67,,18.79860031,,,,
18.75,71.25,2023,198,9.61,,18.68195956,,,,
18.75,71.75,2023,198,9.39,,18.25427683,,,,
18.75,72.25,2023,198,8.97,,17.4377916,,,,
18.75,72.75,2023,198,8.36,,16.25194401,,,,
18.75,73.25,2023,198,8.07,,15.6881804,,,,
19.25,69.75,2023,198,9.91,,19.2651633,,,,
19.25,70.25,2023,198,9.69,,18.83748056,,,,
19.25,70.75,2023,198,9.49,,18.44867807,,,,
19.25,71.25,2023,198,9.47,,18.40979782,,,,
19.25,71.75,2023,198,9.24,,17.96267496,,,,
19.25,72.25,2023,198,8.79,,17.08786936,,,,
19.25,72.75,2023,198,8.08,,15.70762053,,,,
19.25,73.25,2023,198,7.67,,14.91057543,,,,
12.75,69.75,2023,199,10.74,,20.87869362,21.23555876,Jul-18,1.5,22.78382582
12.75,70.25,2023,199,10.6,,20.60653188,,,,
12.75,70.75,2023,199,10.45,,20.31493002,,,,
12.75,71.25,2023,199,10.24,,19.9066874,,,,
12.75,71.75,2023,199,10.29,,20.00388802,,,,
12.75,72.25,2023,199,10.35,,20.12052877,,,,
12.75,72.75,2023,199,10.32,,20.0622084,,,,
12.75,73.25,2023,199,10.1,,19.63452566,,,,
13.25,69.75,2023,199,10.93,,21.24805599,,,,
13.25,70.25,2023,199,10.85,,21.09253499,,,,
13.25,70.75,2023,199,10.75,,20.89813375,,,,
13.25,71.25,2023,199,10.48,,20.37325039,,,,
13.25,71.75,2023,199,10.47,,20.35381026,,,,
13.25,72.25,2023,199,10.48,,20.37325039,,,,
13.25,72.75,2023,199,10.47,,20.35381026,,,,
13.25,73.25,2023,199,10.3,,20.02332815,,,,
13.75,69.75,2023,199,11.18,,21.7340591,,,,
13.75,70.25,2023,199,11.11,,21.59797823,,,,
13.75,70.75,2023,199,10.99,,21.36469673,,,,
13.75,71.25,2023,199,10.66,,20.72317263,,,,
13.75,71.75,2023,199,10.62,,20.64541213,,,,
13.75,72.25,2023,199,10.65,,20.7037325,,,,
13.75,72.75,2023,199,10.65,,20.7037325,,,,
13.75,73.25,2023,199,10.47,,20.35381026,,,,
14.25,69.75,2023,199,11.41,,22.18118196,,,,
