-BEGIN HEADER-,,,,,,,,,
NASA/POWER CERES/MERRA2 Native Resolution Daily Data,,,,,,,,,
Dates (month/day/year): 01/01/2024 through 02/29/2024,,,,,,,,,
Location: Regional,,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,,,,,,
Parameter(s):,,,,,,,,,
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s),,,,,,,,,
-END HEADER-,,,,,,,,,
LAT,LON,YEAR,DOY,WS10M_MAX,knots,avg,date,T,max
18.25,67.75,2024,53,5.6,10.88646967,,,,
18.25,68.25,2024,53,5.59,10.86702955,,,,
18.25,68.75,2024,53,5.53,10.7503888,,,,
18.25,69.25,2024,53,5.48,10.65318818,,,,
18.25,69.75,2024,53,5.48,10.65318818,,,,
18.25,70.25,2024,53,5.47,10.63374806,,,,
18.25,70.75,2024,53,5.41,10.51710731,,,,
18.25,71.25,2024,53,5.34,10.38102644,,,,
18.25,71.75,2024,53,5.48,10.65318818,,,,
18.25,72.25,2024,53,6.17,11.99455677,,,,
18.25,72.75,2024,53,6.24,12.13063764,,,,
18.25,73.25,2024,53,5.77,11.21695179,,,,
18.75,67.75,2024,53,5.86,11.39191291,,,,
18.75,68.25,2024,53,5.81,11.29471229,,,,
18.75,68.75,2024,53,5.73,11.13919129,,,,
18.75,69.25,2024,53,5.61,10.9059098,,,,
18.75,69.75,2024,53,5.62,10.92534992,,,,
18.75,70.25,2024,53,5.62,10.92534992,,,,
18.75,70.75,2024,53,5.56,10.80870918,,,,
18.75,71.25,2024,53,5.39,10.47822706,,,,
18.75,71.75,2024,53,5.23,10.16718507,,,,
18.75,72.25,2024,53,5.92,11.50855365,,,,
18.75,72.75,2024,53,6.1,11.85847589,,,,
18.75,73.25,2024,53,5.77,11.21695179,,,,
19.25,67.75,2024,53,6.05,11.76127527,,,,
19.25,68.25,2024,53,6.02,11.7029549,,,,
19.25,68.75,2024,53,5.96,11.58631415,,,,
19.25,69.25,2024,53,5.83,11.33359253,,,,
19.25,69.75,2024,53,5.76,11.19751166,,,,
19.25,70.25,2024,53,5.73,11.13919129,,,,
19.25,70.75,2024,53,5.71,11.10031104,,,,
19.25,71.25,2024,53,5.63,10.94479005,,,,
19.25,71.75,2024,53,5.32,10.34214619,,,,
19.25,72.25,2024,53,5.81,11.29471229,,,,
19.25,72.75,2024,53,6.07,11.80015552,,,,
19.25,73.25,2024,53,6.05,11.76127527,,,,
10.25,67.75,2024,54,5.52,10.73094868,11.44230376,Feb-23,nil,13.78304821
10.25,68.25,2024,54,5.44,10.57542768,,,,
10.25,68.75,2024,54,5.44,10.57542768,,,,
10.25,69.25,2024,54,5.36,10.41990669,,,,
10.25,69.75,2024,54,5.29,10.28382582,,,,
10.25,70.25,2024,54,5.19,10.08942457,,,,
10.25,70.75,2024,54,5.03,9.778382582,,,,
10.25,71.25,2024,54,4.73,9.195178849,,,,
10.25,71.75,2024,54,4.44,8.631415241,,,,
10.25,72.25,2024,54,4.29,8.339813375,,,,
10.25,72.75,2024,54,4.27,8.300933126,,,,
10.25,73.25,2024,54,4.38,8.514774495,,,,
10.75,67.75,2024,54,5.61,10.9059098,,,,
10.75,68.25,2024,54,5.54,10.76982893,,,,
10.75,68.75,2024,54,5.51,10.71150855,,,,
10.75,69.25,2024,54,5.44,10.57542768,,,,
10.75,69.75,2024,54,5.35,10.40046656,,,,
10.75,70.25,2024,54,5.24,10.18662519,,,,
10.75,70.75,2024,54,5.07,9.856143079,,,,
10.75,71.25,2024,54,4.8,9.33125972,,,,
10.75,71.75,2024,54,4.57,8.884136858,,,,
10.75,72.25,2024,54,4.43,8.611975117,,,,
10.75,72.75,2024,54,4.48,8.709175739,,,,
10.75,73.25,2024,54,4.68,9.097978227,,,,
11.25,67.75,2024,54,5.71,11.10031104,,,,
11.25,68.25,2024,54,5.64,10.96423017,,,,
11.25,68.75,2024,54,5.58,10.84758942,,,,
11.25,69.25,2024,54,5.52,10.73094868,,,,
11.25,69.75,2024,54,5.43,10.55598756,,,,
11.25,70.25,2024,54,5.29,10.28382582,,,,
11.25,70.75,2024,54,5.1,9.914463453,,,,
11.25,71.25,2024,54,4.87,9.467340591,,,,
11.25,71.75,2024,54,4.7,9.136858476,,,,
11.25,72.25,2024,54,4.59,8.923017107,,,,
11.25,72.75,2024,54,4.67,9.078538103,,,,
11.25,73.25,2024,54,4.91,9.545101089,,,,
11.75,67.75,2024,54,5.73,11.13919129,,,,
11.75,68.25,2024,54,5.68,11.04199067,,,,
11.75,68.75,2024,54,5.64,10.96423017,,,,
11.75,69.25,2024,54,5.6,10.88646967,,,,
11.75,69.75,2024,54,5.53,10.7503888,,,,
11.75,70.25,2024,54,5.4,10.49766719,,,,
11.75,70.75,2024,54,5.23,10.16718507,,,,
11.75,71.25,2024,54,5.04,9.797822706,,,,
11.75,71.75,2024,54,4.89,9.50622084,,,,
11.75,72.25,2024,54,4.75,9.234059098,,,,
11.75,72.75,2024,54,4.84,9.409020218,,,,
11.75,73.25,2024,54,5.12,9.953343701,,,,
12.25,67.75,2024,54,5.69,11.06143079,,,,
12.25,68.25,2024,54,5.66,11.00311042,,,,
12.25,68.75,2024,54,5.65,10.9836703,,,,
12.25,69.25,2024,54,5.64,10.96423017,,,,
12.25,69.75,2024,54,5.6,10.88646967,,,,
12.25,70.25,2024,54,5.52,10.73094868,,,,
12.25,70.75,2024,54,5.41,10.51710731,,,,
12.25,71.25,2024,54,5.3,10.30326594,,,,
12.25,71.75,2024,54,5.16,10.0311042,,,,
12.25,72.25,2024,54,5.02,9.758942457,,,,
12.25,72.75,2024,54,5.08,9.875583204,,,,
12.25,73.25,2024,54,5.36,10.41990669,,,,
12.75,67.75,2024,54,5.71,11.10031104,,,,
12.75,68.25,2024,54,5.71,11.10031104,,,,
12.75,68.75,2024,54,5.69,11.06143079,,,,
12.75,69.25,2024,54,5.7,11.08087092,,,,
12.75,69.75,2024,54,5.68,11.04199067,,,,
12.75,70.25,2024,54,5.64,10.96423017,,,,
12.75,70.75,2024,54,5.59,10.86702955,,,,
12.75,71.25,2024,54,5.54,10.76982893,,,,
12.75,71.75,2024,54,5.45,10.59486781,,,,
12.75,72.25,2024,54,5.35,10.40046656,,,,
12.75,72.75,2024,54,5.36,10.41990669,,,,
12.75,73.25,2024,54,5.55,10.78926905,,,,
13.25,67.75,2024,54,5.74,11.15863142,,,,
13.25,68.25,2024,54,5.81,11.29471229,,,,
13.25,68.75,2024,54,5.83,11.33359253,,,,
13.25,69.25,2024,54,5.84,11.35303266,,,,
13.25,69.75,2024,54,5.84,11.35303266,,,,
13.25,70.25,2024,54,5.81,11.29471229,,,,
13.25,70.75,2024,54,5.76,11.19751166,,,,
13.25,71.25,2024,54,5.7,11.08087092,,,,
13.25,71.75,2024,54,5.66,11.00311042,,,,
13.25,72.25,2024,54,5.61,10.9059098,,,,
13.25,72.75,2024,54,5.59,10.86702955,,,,
13.25,73.25,2024,54,5.7,11.08087092,,,,
13.75,67.75,2024,54,5.73,11.13919129,,,,
13.75,68.25,2024,54,5.87,11.41135303,,,,
13.75,68.75,2024,54,5.95,11.56687403,,,,
13.75,69.25,2024,54,5.97,11.60575428,,,,
13.75,69.75,2024,54,5.99,11.64463453,,,,
13.75,70.25,2024,54,5.98,11.6251944,,,,
13.75,70.75,2024,54,5.94,11.5474339,,,,
13.75,71.25,2024,54,5.85,11.37247278,,,,
13.75,71.75,2024,54,5.8,11.27527216,,,,
13.75,72.25,2024,54,5.73,11.13919129,,,,
13.75,72.75,2024,54,5.74,11.15863142,,,,
13.75,73.25,2024,54,5.85,11.37247278,,,,
14.25,67.75,2024,54,5.74,11.15863142,,,,
14.25,68.25,2024,54,5.86,11.39191291,,,,
14.25,68.75,2024,54,6,11.66407465,,,,
14.25,69.25,2024,54,6.03,11.72239502,,,,
14.25,69.75,2024,54,6.06,11.7807154,,,,
14.25,70.25,2024,54,6.07,11.80015552,,,,
14.25,70.75,2024,54,6.05,11.76127527,,,,
14.25,71.25,2024,54,5.99,11.64463453,,,,
14.25,71.75,2024,54,5.91,11.48911353,,,,
14.25,72.25,2024,54,5.81,11.29471229,,,,
14.25,72.75,2024,54,5.85,11.37247278,,,,
14.25,73.25,2024,54,6,11.66407465,,,,
14.75,67.75,2024,54,5.86,11.39191291,,,,
14.75,68.25,2024,54,5.88,11.43079316,,,,
14.75,68.75,2024,54,5.96,11.58631415,,,,
14.75,69.25,2024,54,6.03,11.72239502,,,,
14.75,69.75,2024,54,6.06,11.7807154,,,,
14.75,70.25,2024,54,6.08,11.81959565,,,,
14.75,70.75,2024,54,6.08,11.81959565,,,,
14.75,71.25,2024,54,6.06,11.7807154,,,,
14.75,71.75,2024,54,5.99,11.64463453,,,,
14.75,72.25,2024,54,5.97,11.60575428,,,,
14.75,72.75,2024,54,6.16,11.97511664,,,,
14.75,73.25,2024,54,6.34,12.32503888,,,,
15.25,67.75,2024,54,6.09,11.83903577,,,,
15.25,68.25,2024,54,6.02,11.7029549,,,,
15.25,68.75,2024,54,5.95,11.56687403,,,,
15.25,69.25,2024,54,5.99,11.64463453,,,,
15.25,69.75,2024,54,6.01,11.68351477,,,,
15.25,70.25,2024,54,6.03,11.72239502,,,,
15.25,70.75,2024,54,6.04,11.74183515,,,,
15.25,71.25,2024,54,6.02,11.7029549,,,,
15.25,71.75,2024,54,6.07,11.80015552,,,,
15.25,72.25,2024,54,6.21,12.07231726,,,,
15.25,72.75,2024,54,6.57,12.77216174,,,,
15.25,73.25,2024,54,6.77,13.16096423,,,,
15.75,67.75,2024,54,6.36,12.36391913,,,,
15.75,68.25,2024,54,6.27,12.18895801,,,,
15.75,68.75,2024,54,6.12,11.89735614,,,,
15.75,69.25,2024,54,6.01,11.68351477,,,,
15.75,69.75,2024,54,5.94,11.5474339,,,,
15.75,70.25,2024,54,5.9,11.46967341,,,,
15.75,70.75,2024,54,5.89,11.45023328,,,,
15.75,71.25,2024,54,5.9,11.46967341,,,,
15.75,71.75,2024,54,6.15,11.95567652,,,,
15.75,72.25,2024,54,6.46,12.55832037,,,,
15.75,72.75,2024,54,6.81,13.23872473,,,,
15.75,73.25,2024,54,6.84,13.2970451,,,,
16.25,67.75,2024,54,6.65,12.92768274,,,,
16.25,68.25,2024,54,6.56,12.75272162,,,,
16.25,68.75,2024,54,6.41,12.46111975,,,,
16.25,69.25,2024,54,6.19,12.03343701,,,,
16.25,69.75,2024,54,6.01,11.68351477,,,,
16.25,70.25,2024,54,5.89,11.45023328,,,,
16.25,70.75,2024,54,5.84,11.35303266,,,,
16.25,71.25,2024,54,5.85,11.37247278,,,,
16.25,71.75,2024,54,6.18,12.01399689,,,,
16.25,72.25,2024,54,6.62,12.86936236,,,,
16.25,72.75,2024,54,6.84,13.2970451,,,,
16.25,73.25,2024,54,6.54,12.71384137,,,,
16.75,67.75,2024,54,6.92,13.4525661,,,,
16.75,68.25,2024,54,6.84,13.2970451,,,,
16.75,68.75,2024,54,6.7,13.02488336,,,,
16.75,69.25,2024,54,6.46,12.55832037,,,,
16.75,69.75,2024,54,6.26,12.16951788,,,,
16.75,70.25,2024,54,6.12,11.89735614,,,,
16.75,70.75,2024,54,6.02,11.7029549,,,,
16.75,71.25,2024,54,5.96,11.58631415,,,,
16.75,71.75,2024,54,6.17,11.99455677,,,,
16.75,72.25,2024,54,6.65,12.92768274,,,,
16.75,72.75,2024,54,6.69,13.00544323,,,,
16.75,73.25,2024,54,6.11,11.87791602,,,,
17.25,67.75,2024,54,7.09,13.78304821,,,,
17.25,68.25,2024,54,7.03,13.66640747,,,,
17.25,68.75,2024,54,6.9,13.41368585,,,,
17.25,69.25,2024,54,6.68,12.98600311,,,,
17.25,69.75,2024,54,6.52,12.67496112,,,,
17.25,70.25,2024,54,6.39,12.4222395,,,,
17.25,70.75,2024,54,6.28,12.20839813,,,,
17.25,71.25,2024,54,6.16,11.97511664,,,,
17.25,71.75,2024,54,6.13,11.91679627,,,,
17.25,72.25,2024,54,6.53,12.69440124,,,,
17.25,72.75,2024,54,6.37,12.38335925,,,,
17.25,73.25,2024,54,5.58,10.84758942,,,,
17.75,67.75,2024,54,7.08,13.76360809,,,,
17.75,68.25,2024,54,7.04,13.68584759,,,,
17.75,68.75,2024,54,6.9,13.41368585,,,,
17.75,69.25,2024,54,6.68,12.98600311,,,,
17.75,69.75,2024,54,6.53,12.69440124,,,,
17.75,70.25,2024,54,6.44,12.51944012,,,,
17.75,70.75,2024,54,6.38,12.40279938,,,,
17.75,71.25,2024,54,6.3,12.24727838,,,,
17.75,71.75,2024,54,6.17,11.99455677,,,,
17.75,72.25,2024,54,6.39,12.4222395,,,,
17.75,72.75,2024,54,5.98,11.6251944,,,,
17.75,73.25,2024,54,4.95,9.622861586,,,,
18.25,67.75,2024,54,6.91,13.43312597,,,,
18.25,68.25,2024,54,6.85,13.31648523,,,,
18.25,68.75,2024,54,6.68,12.98600311,,,,
18.25,69.25,2024,54,6.43,12.5,,,,
18.25,69.75,2024,54,6.36,12.36391913,,,,
18.25,70.25,2024,54,6.36,12.36391913,,,,
18.25,70.75,2024,54,6.37,12.38335925,,,,
18.25,71.25,2024,54,6.36,12.36391913,,,,
18.25,71.75,2024,54,6.28,12.20839813,,,,
18.25,72.25,2024,54,6.5,12.63608087,,,,
18.25,72.75,2024,54,5.86,11.39191291,,,,
18.25,73.25,2024,54,4.5,8.748055988,,,,
18.75,67.75,2024,54,6.57,12.77216174,,,,
18.75,68.25,2024,54,6.52,12.67496112,,,,
18.75,68.75,2024,54,6.34,12.32503888,,,,
18.75,69.25,2024,54,6.26,12.16951788,,,,
18.75,69.75,2024,54,6.3,12.24727838,,,,
18.75,70.25,2024,54,6.35,12.344479,,,,
18.75,70.75,2024,54,6.38,12.40279938,,,,
18.75,71.25,2024,54,6.41,12.46111975,,,,
18.75,71.75,2024,54,6.33,12.30559876,,,,
18.75,72.25,2024,54,6.69,13.00544323,,,,
18.75,72.75,2024,54,6.12,11.89735614,,,,
18.75,73.25,2024,54,4.7,9.136858476,,,,
19.25,67.75,2024,54,6.11,11.87791602,,,,
19.25,68.25,2024,54,6.21,12.07231726,,,,
19.25,68.75,2024,54,6.31,12.26671851,,,,
19.25,69.25,2024,54,6.42,12.48055988,,,,
19.25,69.75,2024,54,6.41,12.46111975,,,,
19.25,70.25,2024,54,6.38,12.40279938,,,,
19.25,70.75,2024,54,6.37,12.38335925,,,,
19.25,71.25,2024,54,6.41,12.46111975,,,,
19.25,71.75,2024,54,6.49,12.61664075,,,,
19.25,72.25,2024,54,6.89,13.39424572,,,,
19.25,72.75,2024,54,6.41,12.46111975,,,,
19.25,73.25,2024,54,5,9.720062208,,,,
10.25,67.75,2024,55,5.43,10.55598756,12.72466986,Feb-24,nil,18.07931571
10.25,68.25,2024,55,5.41,10.51710731,,,,
10.25,68.75,2024,55,5.42,10.53654743,,,,
10.25,69.25,2024,55,5.4,10.49766719,,,,
10.25,69.75,2024,55,5.26,10.22550544,,,,
10.25,70.25,2024,55,5.04,9.797822706,,,,
10.25,70.75,2024,55,4.76,9.253499222,,,,
10.25,71.25,2024,55,4.41,8.573094868,,,,
10.25,71.75,2024,55,4.11,7.989891135,,,,
10.25,72.25,2024,55,3.87,7.523328149,,,,
10.25,72.75,2024,55,3.72,7.231726283,,,,
10.25,73.25,2024,55,3.71,7.212286159,,,,
10.75,67.75,2024,55,5.29,10.28382582,,,,
10.75,68.25,2024,55,5.23,10.16718507,,,,
10.75,68.75,2024,55,5.2,10.1088647,,,,
10.75,69.25,2024,55,5.22,10.14774495,,,,
10.75,69.75,2024,55,5.18,10.06998445,,,,
10.75,70.25,2024,55,5.05,9.81726283,,,,
10.75,70.75,2024,55,4.81,9.350699844,,,,
10.75,71.25,2024,55,4.46,8.67029549,,,,
10.75,71.75,2024,55,4.11,7.989891135,,,,
10.75,72.25,2024,55,3.8,7.387247278,,,,
10.75,72.75,2024,55,3.6,6.99844479,,,,
10.75,73.25,2024,55,3.58,6.959564541,,,,
11.25,67.75,2024,55,5.23,10.16718507,,,,
11.25,68.25,2024,55,5.18,10.06998445,,,,
11.25,68.75,2024,55,5.12,9.953343701,,,,
11.25,69.25,2024,55,5.08,9.875583204,,,,
11.25,69.75,2024,55,5.04,9.797822706,,,,
11.25,70.25,2024,55,4.94,9.603421462,,,,
11.25,70.75,2024,55,4.75,9.234059098,,,,
11.25,71.25,2024,55,4.45,8.650855365,,,,
11.25,71.75,2024,55,4.12,8.00933126,,,,
11.25,72.25,2024,55,3.8,7.387247278,,,,
11.25,72.75,2024,55,3.65,7.095645412,,,,
11.25,73.25,2024,55,3.75,7.290046656,,,,
11.75,67.75,2024,55,5.6,10.88646967,,,,
11.75,68.25,2024,55,5.57,10.8281493,,,,
11.75,68.75,2024,55,5.52,10.73094868,,,,
11.75,69.25,2024,55,5.37,10.43934681,,,,
11.75,69.75,2024,55,5.18,10.06998445,,,,
11.75,70.25,2024,55,4.93,9.583981337,,,,
11.75,70.75,2024,55,4.63,9.000777605,,,,
11.75,71.25,2024,55,4.32,8.398133748,,,,
11.75,71.75,2024,55,4.07,7.912130638,,,,
11.75,72.25,2024,55,3.86,7.503888025,,,,
11.75,72.75,2024,55,3.9,7.581648523,,,,
11.75,73.25,2024,55,4.19,8.145412131,,,,
12.25,67.75,2024,55,6.12,11.89735614,,,,
12.25,68.25,2024,55,6.11,11.87791602,,,,
12.25,68.75,2024,55,6.05,11.76127527,,,,
12.25,69.25,2024,55,5.93,11.52799378,,,,
12.25,69.75,2024,55,5.66,11.00311042,,,,
12.25,70.25,2024,55,5.29,10.28382582,,,,
12.25,70.75,2024,55,4.87,9.467340591,,,,
12.25,71.25,2024,55,4.47,8.689735614,,,,
12.25,71.75,2024,55,4.18,8.125972006,,,,
12.25,72.25,2024,55,4.16,8.087091757,,,,
12.25,72.75,2024,55,4.31,8.378693624,,,,
12.25,73.25,2024,55,4.56,8.864696734,,,,
12.75,67.75,2024,55,6.44,12.51944012,,,,
12.75,68.25,2024,55,6.44,12.51944012,,,,
12.75,68.75,2024,55,6.4,12.44167963,,,,
12.75,69.25,2024,55,6.35,12.344479,,,,
12.75,69.75,2024,55,6.16,11.97511664,,,,
12.75,70.25,2024,55,5.84,11.35303266,,,,
12.75,70.75,2024,55,5.43,10.55598756,,,,
12.75,71.25,2024,55,4.95,9.622861586,,,,
12.75,71.75,2024,55,4.59,8.923017107,,,,
12.75,72.25,2024,55,4.66,9.059097978,,,,
12.75,72.75,2024,55,4.8,9.33125972,,,,
12.75,73.25,2024,55,4.89,9.50622084,,,,
13.25,67.75,2024,55,6.54,12.71384137,,,,
13.25,68.25,2024,55,6.58,12.79160187,,,,
13.25,68.75,2024,55,6.61,12.84992224,,,,
13.25,69.25,2024,55,6.66,12.94712286,,,,
13.25,69.75,2024,55,6.57,12.77216174,,,,
13.25,70.25,2024,55,6.34,12.32503888,,,,
13.25,70.75,2024,55,5.98,11.6251944,,,,
13.25,71.25,2024,55,5.5,10.69206843,,,,
13.25,71.75,2024,55,5.09,9.895023328,,,,
13.25,72.25,2024,55,5.14,9.99222395,,,,
13.25,72.75,2024,55,5.28,10.26438569,,,,
13.25,73.25,2024,55,5.36,10.41990669,,,,
13.75,67.75,2024,55,6.58,12.79160187,,,,
13.75,68.25,2024,55,6.69,13.00544323,,,,
13.75,68.75,2024,55,6.82,13.25816485,,,,
13.75,69.25,2024,55,6.95,13.51088647,,,,
13.75,69.75,2024,55,6.95,13.51088647,,,,
13.75,70.25,2024,55,6.8,13.2192846,,,,
13.75,70.75,2024,55,6.52,12.67496112,,,,
13.75,71.25,2024,55,6.1,11.85847589,,,,
13.75,71.75,2024,55,5.63,10.94479005,,,,
13.75,72.25,2024,55,5.57,10.8281493,,,,
13.75,72.75,2024,55,5.69,11.06143079,,,,
13.75,73.25,2024,55,5.85,11.37247278,,,,
14.25,67.75,2024,55,6.7,13.02488336,,,,
14.25,68.25,2024,55,6.85,13.31648523,,,,
14.25,68.75,2024,55,7.05,13.70528771,,,,
14.25,69.25,2024,55,7.22,14.03576983,,,,
14.25,69.75,2024,55,7.27,14.13297045,,,,
14.25,70.25,2024,55,7.19,13.97744946,,,,
14.25,70.75,2024,55,6.97,13.54976672,,,,
14.25,71.25,2024,55,6.61,12.84992224,,,,
14.25,71.75,2024,55,6.2,12.05287714,,,,
14.25,72.25,2024,55,5.97,11.60575428,,,,
14.25,72.75,2024,55,6.01,11.68351477,,,,
14.25,73.25,2024,55,6.21,12.07231726,,,,
14.75,67.75,2024,55,6.82,13.25816485,,,,
14.75,68.25,2024,55,6.99,13.58864697,,,,
14.75,68.75,2024,55,7.21,14.0163297,,,,
14.75,69.25,2024,55,7.39,14.36625194,,,,
14.75,69.75,2024,55,7.47,14.52177294,,,,
14.75,70.25,2024,55,7.42,14.42457232,,,,
14.75,70.75,2024,55,7.24,14.07465008,,,,
14.75,71.25,2024,55,6.97,13.54976672,,,,
14.75,71.75,2024,55,6.64,12.90824261,,,,
14.75,72.25,2024,55,6.36,12.36391913,,,,
14.75,72.75,2024,55,6.34,12.32503888,,,,
14.75,73.25,2024,55,6.39,12.4222395,,,,
15.25,67.75,2024,55,6.92,13.4525661,,,,
15.25,68.25,2024,55,7.08,13.76360809,,,,
15.25,68.75,2024,55,7.3,14.19129082,,,,
15.25,69.25,2024,55,7.51,14.59953344,,,,
15.25,69.75,2024,55,7.6,14.77449456,,,,
15.25,70.25,2024,55,7.58,14.73561431,,,,
15.25,70.75,2024,55,7.44,14.46345257,,,,
15.25,71.25,2024,55,7.21,14.0163297,,,,
15.25,71.75,2024,55,6.93,13.47200622,,,,
15.25,72.25,2024,55,6.75,13.12208398,,,,
15.25,72.75,2024,55,6.65,12.92768274,,,,
15.25,73.25,2024,55,6.28,12.20839813,,,,
15.75,67.75,2024,55,7.02,13.64696734,,,,
15.75,68.25,2024,55,7.18,13.95800933,,,,
15.75,68.75,2024,55,7.39,14.36625194,,,,
15.75,69.25,2024,55,7.64,14.85225505,,,,
15.75,69.75,2024,55,7.76,15.08553655,,,,
15.75,70.25,2024,55,7.76,15.08553655,,,,
15.75,70.75,2024,55,7.65,14.87169518,,,,
15.75,71.25,2024,55,7.43,14.44401244,,,,
15.75,71.75,2024,55,7.2,13.99688958,,,,
15.75,72.25,2024,55,7.1,13.80248834,,,,
15.75,72.75,2024,55,6.86,13.33592535,,,,
15.75,73.25,2024,55,6.18,12.01399689,,,,
16.25,67.75,2024,55,7.12,13.84136858,,,,
16.25,68.25,2024,55,7.26,14.11353033,,,,
16.25,68.75,2024,55,7.48,14.54121306,,,,
16.25,69.25,2024,55,7.76,15.08553655,,,,
16.25,69.75,2024,55,7.93,15.41601866,,,,
16.25,70.25,2024,55,7.99,15.53265941,,,,
16.25,70.75,2024,55,7.92,15.39657854,,,,
16.25,71.25,2024,55,7.72,15.00777605,,,,
16.25,71.75,2024,55,7.55,14.67729393,,,,
16.25,72.25,2024,55,7.44,14.46345257,,,,
16.25,72.75,2024,55,7.04,13.68584759,,,,
16.25,73.25,2024,55,6.27,12.18895801,,,,
16.75,67.75,2024,55,7.19,13.97744946,,,,
16.75,68.25,2024,55,7.31,14.21073095,,,,
16.75,68.75,2024,55,7.54,14.65785381,,,,
16.75,69.25,2024,55,7.83,15.22161742,,,,
16.75,69.75,2024,55,8.08,15.70762053,,,,
16.75,70.25,2024,55,8.25,16.03810264,,,,
16.75,70.75,2024,55,8.25,16.03810264,,,,
16.75,71.25,2024,55,7.99,15.53265941,,,,
16.75,71.75,2024,55,7.93,15.41601866,,,,
16.75,72.25,2024,55,7.84,15.24105754,,,,
16.75,72.75,2024,55,7.32,14.23017107,,,,
16.75,73.25,2024,55,6.4,12.44167963,,,,
17.25,67.75,2024,55,7.17,13.93856921,,,,
17.25,68.25,2024,55,7.3,14.19129082,,,,
17.25,68.75,2024,55,7.52,14.61897356,,,,
17.25,69.25,2024,55,7.84,15.24105754,,,,
17.25,69.75,2024,55,8.2,15.94090202,,,,
17.25,70.25,2024,55,8.45,16.42690513,,,,
17.25,70.75,2024,55,8.46,16.44634526,,,,
17.25,71.25,2024,55,8.12,15.78538103,,,,
17.25,71.75,2024,55,8.27,16.07698289,,,,
17.25,72.25,2024,55,8.33,16.19362364,,,,
17.25,72.75,2024,55,7.66,14.8911353,,,,
17.25,73.25,2024,55,6.48,12.59720062,,,,
17.75,67.75,2024,55,7.12,13.84136858,,,,
17.75,68.25,2024,55,7.27,14.13297045,,,,
17.75,68.75,2024,55,7.5,14.58009331,,,,
17.75,69.25,2024,55,7.83,15.22161742,,,,
17.75,69.75,2024,55,8.23,15.9992224,,,,
17.75,70.25,2024,55,8.51,16.54354588,,,,
17.75,70.75,2024,55,8.51,16.54354588,,,,
17.75,71.25,2024,55,8.13,15.80482115,,,,
17.75,71.75,2024,55,8.49,16.50466563,,,,
17.75,72.25,2024,55,8.7,16.91290824,,,,
17.75,72.75,2024,55,7.75,15.06609642,,,,
17.75,73.25,2024,55,6.14,11.93623639,,,,
18.25,67.75,2024,55,7.08,13.76360809,,,,
18.25,68.25,2024,55,7.26,14.11353033,,,,
18.25,68.75,2024,55,7.51,14.59953344,,,,
18.25,69.25,2024,55,7.87,15.29937792,,,,
18.25,69.75,2024,55,8.31,16.15474339,,,,
18.25,70.25,2024,55,8.65,16.81570762,,,,
18.25,70.75,2024,55,8.66,16.83514774,,,,
18.25,71.25,2024,55,8.13,15.80482115,,,,
18.25,71.75,2024,55,8.61,16.73794712,,,,
18.25,72.25,2024,55,8.9,17.30171073,,,,
18.25,72.75,2024,55,7.65,14.87169518,,,,
18.25,73.25,2024,55,5.7,11.08087092,,,,
18.75,67.75,2024,55,7.06,13.72472784,,,,
18.75,68.25,2024,55,7.28,14.15241058,,,,
18.75,68.75,2024,55,7.53,14.63841369,,,,
18.75,69.25,2024,55,7.91,15.37713841,,,,
18.75,69.75,2024,55,8.43,16.38802488,,,,
18.75,70.25,2024,55,8.89,17.28227061,,,,
18.75,70.75,2024,55,9,17.49611198,,,,
18.75,71.25,2024,55,8.37,16.27138414,,,,
18.75,71.75,2024,55,8.69,16.89346812,,,,
18.75,72.25,2024,55,9,17.49611198,,,,
18.75,72.75,2024,55,7.74,15.0466563,,,,
18.75,73.25,2024,55,5.73,11.13919129,,,,
19.25,67.75,2024,55,6.96,13.53032659,,,,
19.25,68.25,2024,55,7.2,13.99688958,,,,
19.25,68.75,2024,55,7.46,14.50233281,,,,
19.25,69.25,2024,55,7.84,15.24105754,,,,
19.25,69.75,2024,55,8.46,16.44634526,,,,
19.25,70.25,2024,55,9.06,17.61275272,,,,
19.25,70.75,2024,55,9.3,18.07931571,,,,
19.25,71.25,2024,55,8.77,17.04898911,,,,
19.25,71.75,2024,55,8.62,16.75738725,,,,
19.25,72.25,2024,55,8.89,17.28227061,,,,
19.25,72.75,2024,55,7.84,15.24105754,,,,
19.25,73.25,2024,55,5.95,11.56687403,,,,
10.25,67.75,2024,56,5.15,10.01166407,11.65759461,Feb-25,nil,17.14618974
10.25,68.25,2024,56,4.94,9.603421462,,,,
10.25,68.75,2024,56,4.68,9.097978227,,,,
10.25,69.25,2024,56,4.55,8.84525661,,,,
10.25,69.75,2024,56,4.34,8.437013997,,,,
10.25,70.25,2024,56,4.1,7.970451011,,,,
10.25,70.75,2024,56,3.84,7.465007776,,,,
10.25,71.25,2024,56,3.55,6.901244168,,,,
10.25,71.75,2024,56,3.39,6.590202177,,,,
10.25,72.25,2024,56,3.41,6.629082426,,,,
10.25,72.75,2024,56,3.43,6.667962675,,,,
10.25,73.25,2024,56,3.42,6.648522551,,,,
10.75,67.75,2024,56,5.23,10.16718507,,,,
